fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
P596Fg002_1_P597Fg060_0,P596Fg002_P597Fg060,3,2,1,0,0,"[[False, 0, 0], [False, 0, 2]]","[[500, 0, 0, 0], [500, 0, 0, 500]]","[[3703, 2675, 3770, 2373], [3703, 2675, 3270, 2373]]"
P589Fg001_1_P598Fg020_0,P589Fg001_P598Fg020,16,16,14,2,0,"[[False, 1, 0], [False, 1, 2], [False, 1, 2], [False, 1, 3], [False, 1, 3], [False, 2, 0], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 3], [False, 2, 3], [False, 3, 0], [False, 3, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3]]","[[1000, 250, 0, 0], [1000, 250, 0, 500], [1000, 250, 0, 750], [1000, 500, 0, 0], [1000, 500, 0, 250], [1000, 500, 0, 500], [1000, 500, 0, 750], [1000, 750, 0, 0], [1000, 750, 0, 500], [1000, 750, 0, 750], [1000, 250, 0, 500], [1000, 250, 0, 750], [1000, 500, 0, 500], [1000, 500, 0, 750], [1000, 750, 0, 500], [1000, 750, 0, 750]]","[[3815, 2952, 3894, 1606], [3815, 2952, 3394, 1606], [3815, 2952, 3144, 1606], [3565, 2952, 3894, 1606], [3565, 2952, 3644, 1606], [3565, 2952, 3394, 1606], [3565, 2952, 3144, 1606], [3315, 2952, 3894, 1606], [3315, 2952, 3394, 1606], [3315, 2952, 3144, 1606], [3815, 2952, 3394, 1606], [3815, 2952, 3144, 1606], [3565, 2952, 3394, 1606], [3565, 2952, 3144, 1606], [3315, 2952, 3394, 1606], [3315, 2952, 3144, 1606]]"
P596Fg030_1_P597Fg025_0,P596Fg030_P597Fg025,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500]]","[[3860, 2301, 3847, 2210], [3860, 2301, 3597, 2210]]"
P596Fg063_1_P597Fg004_1,P596Fg063_P597Fg004,2,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 1250, 0]]","[[3911, 2799, 4073, 3331]]"
P589Fg002_0_P590Fg029_1,P589Fg002_P590Fg029,5,1,0,0,0,"[[False, 4, 1]]","[[0, 1000, 1250, 250]]","[[3227, 1338, 3847, 2747]]"
P589Fg010_0_P597Fg035_1,P589Fg010_P597Fg035,1,1,0,0,0,"[[False, 2, 2]]","[[0, 500, 250, 500]]","[[3724, 2109, 3593, 2294]]"
P589Fg012_1_P590Fg035_0,P589Fg012_P590Fg035,20,10,9,1,0,"[[False, 0, 3], [False, 0, 4], [False, 1, 3], [False, 1, 4], [False, 2, 3], [False, 2, 4], [False, 3, 3], [False, 3, 4], [False, 4, 3], [False, 4, 4]]","[[1250, 0, 0, 750], [1250, 0, 0, 1000], [1250, 250, 0, 750], [1250, 250, 0, 1000], [1250, 500, 0, 750], [1250, 500, 0, 1000], [1250, 750, 0, 750], [1250, 750, 0, 1000], [1250, 1000, 0, 750], [1250, 1000, 0, 1000]]","[[4150, 3044, 3486, 1700], [4150, 3044, 3236, 1700], [3900, 3044, 3486, 1700], [3900, 3044, 3236, 1700], [3650, 3044, 3486, 1700], [3650, 3044, 3236, 1700], [3400, 3044, 3486, 1700], [3400, 3044, 3236, 1700], [3150, 3044, 3486, 1700], [3150, 3044, 3236, 1700]]"
P596Fg045_1_P597Fg068_0,P596Fg045_P597Fg068,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[4147, 2716, 3576, 2162]]"
P596Fg037_1_P596Fg062_1,P596Fg037_P596Fg062,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 750, 0]]","[[3797, 2211, 3782, 2792]]"
P596Fg002_1_P598Fg020_0,P596Fg002_P598Fg020,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[500, 0, 0, 500], [500, 0, 0, 750]]","[[3703, 2675, 3394, 1606], [3703, 2675, 3144, 1606]]"
P596Fg071_1_P597Fg044_1,P596Fg071_P597Fg044,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3995, 2871, 3606, 2554]]"
P596Fg046_1_P598Fg032_0,P596Fg046_P598Fg032,1,1,1,0,0,"[[False, 1, 1]]","[[750, 250, 0, 250]]","[[4038, 2654, 3497, 1641]]"
P589Fg001_1_P597Fg005_1,P589Fg001_P597Fg005,4,1,0,0,0,"[[True, 2, 1]]","[[1000, 500, 500, 250]]","[[3565, 2952, 3472, 2588]]"
P596Fg040_1_P597Fg012_0,P596Fg040_P597Fg012,1,1,1,0,0,"[[False, 1, 1]]","[[500, 250, 0, 250]]","[[3672, 2316, 3562, 2092]]"
P589Fg001_1_P598Fg033_0,P589Fg001_P598Fg033,4,4,4,2,0,"[[False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 3, 1]]","[[1000, 250, 0, 250], [1000, 500, 0, 250], [1000, 750, 0, 250], [1000, 250, 0, 250]]","[[3815, 2952, 3745, 1875], [3565, 2952, 3745, 1875], [3315, 2952, 3745, 1875], [3815, 2952, 3745, 1875]]"
P596Fg045_1_P597Fg052_0,P596Fg045_P597Fg052,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[4147, 2716, 3600, 2297]]"
P596Fg063_1_P597Fg018_1,P596Fg063_P597Fg018,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 750, 250]]","[[3911, 2799, 3388, 2861]]"
P596Fg016_1_P598Fg020_0,P596Fg016_P598Fg020,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[750, 0, 0, 500], [750, 0, 0, 750]]","[[3507, 2916, 3394, 1606], [3507, 2916, 3144, 1606]]"
P589Fg002_1_P598Fg007_1,P589Fg002_P598Fg007,28,3,3,3,1,"[[True, 0, 4], [True, 1, 5], [True, 1, 4]]","[[2500, 0, 250, 1000], [2500, 250, 250, 1000], [2500, 250, 250, 1250]]","[[4227, 3838, 3308, 2178], [3977, 3838, 3308, 2178], [3977, 3838, 3058, 2178]]"
P596Fg049_1_P598Fg005_0,P596Fg049_P598Fg005,1,1,0,0,0,"[[False, 0, 3]]","[[500, 0, 0, 750]]","[[3827, 2530, 3268, 1563]]"
P596Fg053_1_P597Fg011_0,P596Fg053_P597Fg011,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[750, 0, 0, 0], [750, 0, 0, 250]]","[[4003, 3017, 3604, 2047], [4003, 3017, 3354, 2047]]"
P596Fg035_1_P597Fg012_0,P596Fg035_P597Fg012,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[500, 0, 0, 250], [500, 250, 0, 250]]","[[3923, 2358, 3562, 2092], [3673, 2358, 3562, 2092]]"
P589Fg001_1_P598Fg022_1,P589Fg001_P598Fg022,5,4,4,2,0,"[[True, 1, 0], [True, 1, 0], [True, 2, 0], [True, 3, 0]]","[[1000, 250, 1250, 0], [1000, 500, 1250, 0], [1000, 750, 1250, 0], [1000, 250, 1250, 0]]","[[3815, 2952, 3452, 2607], [3565, 2952, 3452, 2607], [3315, 2952, 3452, 2607], [3815, 2952, 3452, 2607]]"
P589Fg003_1_P590Fg002_1,P589Fg003_P590Fg002,9,2,1,0,0,"[[True, 1, 1], [True, 4, 1]]","[[2750, 250, 1250, 250], [2750, 1000, 1250, 250]]","[[3955, 4011, 3846, 2658], [3205, 4011, 3846, 2658]]"
P589Fg005_1_P596Fg081_0,P589Fg005_P596Fg081,3,1,0,0,0,"[[False, 0, 2]]","[[750, 0, 0, 500]]","[[3934, 2857, 3762, 2717]]"
P596Fg063_1_P598Fg004_0,P596Fg063_P598Fg004,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500]]","[[3911, 2799, 3452, 1599], [3911, 2799, 3202, 1599]]"
P596Fg056_1_P598Fg006_1,P596Fg056_P598Fg006,3,2,2,0,0,"[[True, 0, 5], [True, 0, 2]]","[[500, 0, 500, 500], [500, 0, 500, 1250]]","[[4183, 2901, 3620, 2316], [4183, 2901, 2870, 2316]]"
P596Fg016_1_P598Fg016_0,P596Fg016_P598Fg016,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3507, 2916, 3644, 1758]]"
P596Fg005_1_P598Fg036_0,P596Fg005_P598Fg036,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[500, 0, 0, 250], [500, 250, 0, 250]]","[[4317, 2558, 3044, 2202], [4067, 2558, 3044, 2202]]"
P596Fg067_1_P598Fg026_0,P596Fg067_P598Fg026,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[3981, 2332, 3607, 1673], [3731, 2332, 3607, 1673]]"
P596Fg061_1_P598Fg010_0,P596Fg061_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500]]","[[3971, 2878, 3459, 1384], [3971, 2878, 3209, 1384]]"
P596Fg053_1_P598Fg002_0,P596Fg053_P598Fg002,1,1,0,0,0,"[[False, 0, 9]]","[[750, 0, 0, 2250]]","[[4003, 3017, 1103, 1434]]"
P596Fg056_1_P597Fg009_1,P596Fg056_P597Fg009,1,1,1,0,0,"[[True, 1, 0]]","[[500, 250, 1250, 0]]","[[3933, 2901, 3420, 2876]]"
P589Fg006_1_P598Fg006_0,P589Fg006_P598Fg006,3,2,0,0,0,"[[False, 2, 1], [False, 4, 1]]","[[3750, 500, 0, 250], [3750, 1000, 0, 250]]","[[5057, 2263, 3870, 1816], [5057, 2763, 3870, 1816]]"
P596Fg046_1_P598Fg003_0,P596Fg046_P598Fg003,1,1,1,0,0,"[[False, 1, 1]]","[[750, 250, 0, 250]]","[[4038, 2654, 3633, 1296]]"
P596Fg032_1_P598Fg004_0,P596Fg032_P598Fg004,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3748, 2389, 3452, 1599], [3748, 2389, 3202, 1599]]"
P589Fg002_1_P590Fg008_0,P589Fg002_P590Fg008,10,10,9,4,0,"[[False, 0, 4], [False, 0, 5], [False, 0, 5], [False, 1, 4], [False, 1, 5], [False, 1, 5], [False, 2, 5], [False, 3, 5], [False, 4, 5], [False, 5, 5]]","[[2500, 0, 0, 1000], [2500, 0, 0, 1250], [2500, 250, 0, 1000], [2500, 250, 0, 1250], [2500, 0, 0, 1250], [2500, 250, 0, 1250], [2500, 500, 0, 1250], [2500, 750, 0, 1250], [2500, 1000, 0, 1250], [2500, 1250, 0, 1250]]","[[4227, 3838, 3294, 2232], [4227, 3838, 3044, 2232], [3977, 3838, 3294, 2232], [3977, 3838, 3044, 2232], [4227, 3838, 3044, 2232], [3977, 3838, 3044, 2232], [3727, 3838, 3044, 2232], [3477, 3838, 3044, 2232], [3227, 3838, 3044, 2232], [2977, 3838, 3044, 2232]]"
P589Fg001_1_P589Fg008_0,P589Fg001_P589Fg008,9,3,3,2,0,"[[False, 1, 1], [False, 2, 1], [False, 3, 1]]","[[1000, 250, 0, 250], [1000, 500, 0, 250], [1000, 750, 0, 250]]","[[3815, 2952, 3638, 1966], [3565, 2952, 3638, 1966], [3315, 2952, 3638, 1966]]"
P596Fg064_1_P598Fg013_0,P596Fg064_P598Fg013,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3984, 2949, 3616, 1800]]"
P596Fg056_1_P598Fg026_0,P596Fg056_P598Fg026,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[4183, 2901, 3607, 1673], [3933, 2901, 3607, 1673]]"
P596Fg039_1_P598Fg011_0,P596Fg039_P598Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3668, 2195, 3556, 1582]]"
P596Fg050_1_P597Fg071_0,P596Fg050_P597Fg071,2,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3960, 2472, 3565, 2157]]"
P589Fg007_1_P590Fg015_0,P589Fg007_P590Fg015,5,4,3,1,0,"[[False, 0, 2], [False, 0, 3], [False, 1, 2], [False, 1, 3]]","[[1000, 0, 0, 500], [1000, 0, 0, 750], [1000, 250, 0, 500], [1000, 250, 0, 750]]","[[4066, 3031, 3305, 1858], [4066, 3031, 3055, 1858], [3816, 3031, 3305, 1858], [3816, 3031, 3055, 1858]]"
P596Fg031_1_P597Fg020_0,P596Fg031_P597Fg020,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3933, 2355, 3367, 1901]]"
P596Fg045_1_P598Fg011_0,P596Fg045_P598Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[4147, 2716, 3556, 1582]]"
P596Fg001_1_P597Fg008_0,P596Fg001_P597Fg008,3,3,3,2,0,"[[False, 0, 0], [False, 1, 0], [False, 2, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0], [500, 500, 0, 0]]","[[3955, 1878, 3745, 1977], [3955, 2128, 3745, 1977], [3955, 2378, 3745, 1977]]"
P596Fg043_1_P597Fg011_0,P596Fg043_P597Fg011,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[500, 0, 0, 0], [500, 0, 0, 250]]","[[3854, 2502, 3604, 2047], [3854, 2502, 3354, 2047]]"
P589Fg001_1_P597Fg006_0,P589Fg001_P597Fg006,11,11,10,1,0,"[[False, 1, 2], [False, 1, 2], [False, 1, 3], [False, 1, 3], [False, 2, 2], [False, 2, 3], [False, 2, 3], [False, 3, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3]]","[[1000, 250, 0, 500], [1000, 250, 0, 750], [1000, 500, 0, 500], [1000, 500, 0, 750], [1000, 750, 0, 500], [1000, 750, 0, 750], [1000, 250, 0, 500], [1000, 250, 0, 750], [1000, 500, 0, 750], [1000, 750, 0, 500], [1000, 750, 0, 750]]","[[3815, 2952, 3569, 1899], [3815, 2952, 3319, 1899], [3565, 2952, 3569, 1899], [3565, 2952, 3319, 1899], [3315, 2952, 3569, 1899], [3315, 2952, 3319, 1899], [3815, 2952, 3569, 1899], [3815, 2952, 3319, 1899], [3565, 2952, 3319, 1899], [3315, 2952, 3569, 1899], [3315, 2952, 3319, 1899]]"
P589Fg004_1_P598Fg034_0,P589Fg004_P598Fg034,2,1,0,0,0,"[[False, 3, 0]]","[[2750, 750, 0, 0]]","[[3429, 3968, 3563, 1901]]"
P596Fg067_1_P596Fg081_1,P596Fg067_P596Fg081,4,2,2,1,0,"[[True, 1, 1], [True, 1, 0]]","[[500, 250, 250, 0], [500, 250, 250, 250]]","[[3731, 2332, 4012, 2217], [3731, 2332, 4012, 2467]]"
P589Fg002_1_P590Fg030_1,P589Fg002_P590Fg030,24,7,6,2,0,"[[True, 0, 5], [True, 0, 5], [True, 1, 5], [True, 1, 5], [True, 2, 5], [True, 3, 5], [True, 5, 5]]","[[2500, 0, 1250, 1250], [2500, 250, 1250, 1250], [2500, 0, 1250, 1250], [2500, 250, 1250, 1250], [2500, 500, 1250, 1250], [2500, 750, 1250, 1250], [2500, 1250, 1250, 1250]]","[[4227, 3838, 2920, 2905], [3977, 3838, 2920, 2905], [4227, 3838, 2920, 2905], [3977, 3838, 2920, 2905], [3727, 3838, 2920, 2905], [3477, 3838, 2920, 2905], [2977, 3838, 2920, 2905]]"
P589Fg001_1_P590Fg016_1,P589Fg001_P590Fg016,3,1,0,0,0,"[[True, 2, 1]]","[[1000, 500, 1000, 250]]","[[3565, 2952, 3810, 2770]]"
P596Fg068_1_P597Fg006_0,P596Fg068_P597Fg006,1,1,0,0,0,"[[False, 0, 3]]","[[250, 0, 0, 750]]","[[3982, 2466, 3319, 1899]]"
P596Fg056_1_P598Fg003_0,P596Fg056_P598Fg003,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[500, 0, 0, 250], [500, 250, 0, 250]]","[[4183, 2901, 3633, 1296], [3933, 2901, 3633, 1296]]"
P596Fg027_1_P598Fg015_0,P596Fg027_P598Fg015,1,1,0,0,0,"[[False, 0, 3]]","[[500, 0, 0, 750]]","[[3633, 2246, 3182, 1779]]"
P596Fg056_1_P598Fg031_1,P596Fg056_P598Fg031,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 750, 0]]","[[4183, 2901, 3528, 2439]]"
P596Fg055_1_P597Fg068_0,P596Fg055_P597Fg068,2,2,2,1,0,"[[False, 1, 0], [False, 2, 0]]","[[250, 250, 0, 0], [250, 500, 0, 0]]","[[3901, 2667, 3576, 2162], [3651, 2667, 3576, 2162]]"
P589Fg009_1_P593Fg002_1,P589Fg009_P593Fg002,2,1,1,0,0,"[[True, 1, 3]]","[[750, 250, 500, 750]]","[[3583, 2999, 3589, 2560]]"
P596Fg061_1_P598Fg005_0,P596Fg061_P598Fg005,1,1,0,0,0,"[[False, 0, 3]]","[[750, 0, 0, 750]]","[[3971, 2878, 3268, 1563]]"
P596Fg047_1_P598Fg021_0,P596Fg047_P598Fg021,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3871, 2473, 3306, 1787]]"
P596Fg005_0_P597Fg036_1,P596Fg005_P597Fg036,1,1,1,0,0,"[[False, 1, 1]]","[[0, 250, 250, 250]]","[[4067, 2058, 3572, 2395]]"
P589Fg003_1_P597Fg067_0,P589Fg003_P597Fg067,4,4,4,3,0,"[[False, 1, 1], [False, 2, 1], [False, 3, 1], [False, 4, 1]]","[[2750, 250, 0, 250], [2750, 500, 0, 250], [2750, 750, 0, 250], [2750, 1000, 0, 250]]","[[3955, 4011, 3435, 2354], [3705, 4011, 3435, 2354], [3455, 4011, 3435, 2354], [3205, 4011, 3435, 2354]]"
P596Fg068_1_P597Fg004_0,P596Fg068_P597Fg004,1,1,0,0,0,"[[False, 0, 2]]","[[250, 0, 0, 500]]","[[3982, 2466, 3573, 2081]]"
P596Fg056_1_P597Fg046_1,P596Fg056_P597Fg046,3,3,3,3,1,"[[True, 0, 1], [True, 0, 0], [True, 1, 1]]","[[500, 0, 500, 0], [500, 0, 500, 250], [500, 250, 500, 250]]","[[4183, 2901, 3710, 2481], [4183, 2901, 3460, 2481], [3933, 2901, 3460, 2481]]"
P596Fg055_1_P597Fg011_0,P596Fg055_P597Fg011,4,4,4,1,0,"[[False, 1, 0], [False, 1, 1], [False, 2, 0], [False, 2, 1]]","[[250, 250, 0, 0], [250, 250, 0, 250], [250, 500, 0, 0], [250, 500, 0, 250]]","[[3901, 2667, 3604, 2047], [3901, 2667, 3354, 2047], [3651, 2667, 3604, 2047], [3651, 2667, 3354, 2047]]"
P596Fg041_1_P597Fg020_0,P596Fg041_P597Fg020,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3774, 2273, 3367, 1901]]"
P596Fg066_1_P597Fg053_1,P596Fg066_P597Fg053,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 750, 250]]","[[3973, 2631, 3219, 3001]]"
P589Fg001_1_P589Fg009_0,P589Fg001_P589Fg009,6,4,4,2,0,"[[False, 1, 1], [False, 2, 0], [False, 2, 1], [False, 3, 1]]","[[1000, 250, 0, 250], [1000, 500, 0, 0], [1000, 500, 0, 250], [1000, 750, 0, 250]]","[[3815, 2952, 3583, 2249], [3565, 2952, 3833, 2249], [3565, 2952, 3583, 2249], [3315, 2952, 3583, 2249]]"
P596Fg028_0_P597Fg028_1,P596Fg028_P597Fg028,1,1,1,0,0,"[[False, 0, 0]]","[[0, 0, 250, 0]]","[[3649, 1823, 3554, 2011]]"
P589Fg010_1_P590Fg032_1,P589Fg010_P590Fg032,12,6,6,7,2,"[[True, 1, 5], [True, 1, 4], [True, 2, 5], [True, 2, 4], [True, 3, 5], [True, 3, 4]]","[[750, 250, 1750, 1000], [750, 250, 1750, 1250], [750, 500, 1750, 1000], [750, 500, 1750, 1250], [750, 750, 1750, 1000], [750, 750, 1750, 1250]]","[[3974, 2859, 3242, 3048], [3974, 2859, 2992, 3048], [3724, 2859, 3242, 3048], [3724, 2859, 2992, 3048], [3474, 2859, 3242, 3048], [3474, 2859, 2992, 3048]]"
P596Fg001_1_P598Fg006_0,P596Fg001_P598Fg006,2,1,0,0,0,"[[False, 2, 1]]","[[500, 500, 0, 250]]","[[3955, 2378, 3870, 1816]]"
P596Fg031_1_P597Fg013_0,P596Fg031_P597Fg013,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[3933, 2355, 3688, 2275]]"
P589Fg003_1_P593Fg002_1,P589Fg003_P593Fg002,3,2,0,0,0,"[[True, 2, 3], [True, 4, 3]]","[[2750, 500, 500, 750], [2750, 1000, 500, 750]]","[[3705, 4011, 3589, 2560], [3205, 4011, 3589, 2560]]"
P589Fg008_1_P597Fg068_0,P589Fg008_P597Fg068,1,1,1,0,0,"[[False, 1, 0]]","[[1000, 250, 0, 0]]","[[3638, 2966, 3576, 2162]]"
P596Fg018_1_P597Fg047_1,P596Fg018_P597Fg047,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3797, 2522, 3691, 2794]]"
P589Fg009_1_P589Fg011_1,P589Fg009_P589Fg011,4,1,1,0,0,"[[True, 1, 3]]","[[750, 250, 750, 750]]","[[3583, 2999, 3500, 2932]]"
P596Fg021_1_P597Fg060_0,P596Fg021_P597Fg060,8,5,4,2,0,"[[False, 0, 0], [False, 0, 2], [False, 1, 0], [False, 1, 1], [False, 1, 2]]","[[500, 0, 0, 0], [500, 0, 0, 500], [500, 250, 0, 0], [500, 250, 0, 250], [500, 250, 0, 500]]","[[3882, 2391, 3770, 2373], [3882, 2391, 3270, 2373], [3632, 2391, 3770, 2373], [3632, 2391, 3520, 2373], [3632, 2391, 3270, 2373]]"
P589Fg005_1_P590Fg035_1,P589Fg005_P590Fg035,11,5,5,1,0,"[[True, 0, 4], [True, 0, 1], [True, 1, 1], [True, 2, 4], [True, 2, 1]]","[[750, 0, 1250, 250], [750, 0, 1250, 1000], [750, 250, 1250, 250], [750, 500, 1250, 250], [750, 500, 1250, 1000]]","[[3934, 2857, 3986, 2950], [3934, 2857, 3236, 2950], [3684, 2857, 3986, 2950], [3434, 2857, 3986, 2950], [3434, 2857, 3236, 2950]]"
P596Fg070_1_P597Fg013_0,P596Fg070_P597Fg013,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[3973, 2727, 3688, 2275]]"
P596Fg032_1_P596Fg081_0,P596Fg032_P596Fg081,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[3748, 2389, 3762, 2717]]"
P589Fg008_1_P590Fg006_0,P589Fg008_P590Fg006,2,2,2,0,0,"[[False, 1, 0], [False, 1, 0]]","[[1000, 250, 0, 0], [1000, 250, 0, 0]]","[[3638, 2966, 3995, 1911], [3638, 2966, 3995, 1911]]"
P589Fg011_1_P598Fg023_0,P589Fg011_P598Fg023,3,3,3,2,0,"[[False, 0, 0], [False, 1, 0], [False, 2, 0]]","[[750, 0, 0, 0], [750, 250, 0, 0], [750, 500, 0, 0]]","[[4250, 2932, 3350, 1729], [4000, 2932, 3350, 1729], [3750, 2932, 3350, 1729]]"
P596Fg041_1_P597Fg011_0,P596Fg041_P597Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3774, 2273, 3604, 2047]]"
P596Fg030_1_P598Fg010_0,P596Fg030_P598Fg010,1,1,0,0,0,"[[False, 0, 2]]","[[750, 0, 0, 500]]","[[3860, 2301, 3209, 1384]]"
P596Fg010_1_P598Fg030_0,P596Fg010_P598Fg030,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3799, 2725, 3720, 1765]]"
P589Fg001_1_P597Fg020_0,P589Fg001_P597Fg020,9,6,6,1,0,"[[False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 1], [False, 3, 1], [False, 3, 1]]","[[1000, 250, 0, 250], [1000, 500, 0, 250], [1000, 750, 0, 250], [1000, 250, 0, 250], [1000, 500, 0, 250], [1000, 750, 0, 250]]","[[3815, 2952, 3367, 1901], [3565, 2952, 3367, 1901], [3315, 2952, 3367, 1901], [3815, 2952, 3367, 1901], [3565, 2952, 3367, 1901], [3315, 2952, 3367, 1901]]"
P589Fg002_1_P590Fg033_0,P589Fg002_P590Fg033,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[2500, 0, 0, 250], [2500, 250, 0, 250]]","[[4227, 3838, 3755, 1235], [3977, 3838, 3755, 1235]]"
P596Fg008_1_P597Fg044_1,P596Fg008_P597Fg044,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3841, 2787, 3606, 2554]]"
P589Fg002_1_P597Fg020_0,P589Fg002_P597Fg020,7,7,6,2,0,"[[False, 0, 1], [False, 0, 1], [False, 1, 1], [False, 1, 1], [False, 3, 1], [False, 4, 1], [False, 5, 1]]","[[2500, 0, 0, 250], [2500, 250, 0, 250], [2500, 0, 0, 250], [2500, 250, 0, 250], [2500, 750, 0, 250], [2500, 1000, 0, 250], [2500, 1250, 0, 250]]","[[4227, 3838, 3367, 1901], [3977, 3838, 3367, 1901], [4227, 3838, 3367, 1901], [3977, 3838, 3367, 1901], [3477, 3838, 3367, 1901], [3227, 3838, 3367, 1901], [2977, 3838, 3367, 1901]]"
P596Fg060_1_P598Fg014_0,P596Fg060_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[4082, 3039, 3153, 1797]]"
P596Fg005_1_P596Fg081_0,P596Fg005_P596Fg081,2,2,1,1,0,"[[False, 0, 2], [False, 1, 2]]","[[500, 0, 0, 500], [500, 250, 0, 500]]","[[4317, 2558, 3762, 2717], [4067, 2558, 3762, 2717]]"
P596Fg010_1_P597Fg003_1,P596Fg010_P597Fg003,4,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 750, 250]]","[[3799, 2725, 3748, 2954]]"
P596Fg061_1_P598Fg023_0,P596Fg061_P598Fg023,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3971, 2878, 3350, 1729]]"
P596Fg010_1_P598Fg007_0,P596Fg010_P598Fg007,6,5,4,3,0,"[[False, 0, 0], [False, 0, 1], [False, 0, 2], [False, 0, 3], [False, 0, 5]]","[[500, 0, 0, 0], [500, 0, 0, 250], [500, 0, 0, 500], [500, 0, 0, 750], [500, 0, 0, 1250]]","[[3799, 2725, 4308, 1928], [3799, 2725, 4058, 1928], [3799, 2725, 3808, 1928], [3799, 2725, 3558, 1928], [3799, 2725, 3058, 1928]]"
P589Fg010_1_P597Fg047_1,P589Fg010_P597Fg047,2,2,1,0,0,"[[True, 1, 0], [True, 3, 0]]","[[750, 250, 1000, 0], [750, 750, 1000, 0]]","[[3974, 2859, 3691, 2794], [3474, 2859, 3691, 2794]]"
P596Fg035_1_P598Fg011_0,P596Fg035_P598Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3923, 2358, 3556, 1582]]"
P589Fg007_1_P597Fg060_1,P589Fg007_P597Fg060,7,2,2,1,0,"[[True, 0, 0], [True, 1, 0]]","[[1000, 0, 250, 0], [1000, 250, 250, 0]]","[[4066, 3031, 3770, 2623], [3816, 3031, 3770, 2623]]"
P596Fg006_1_P597Fg070_1,P596Fg006_P597Fg070,1,1,1,0,0,"[[True, 0, 1]]","[[750, 0, 1000, 250]]","[[4025, 2972, 3422, 2629]]"
